Ensembl	C13	C14	C17	C19	C20	C21	C22	C23	Ds11	Ds12	Ds13	Ds15	Ds16	Ds17	Ds18	Ds19
ENSG00000204569	55.57162662	80.59113273	72.28565632	83.95427649	68.91387003	82.96191866	66.3806713	66.54370066	98.54050668	76.68915042	72.37115353	82.20505267	81.01540971	106.6653424	122.09343	101.836846
ENSG00000204568	17.01736948	12.08502984	22.7779403	20.88572276	21.21916432	22.74966419	22.85110517	21.49829011	11.87510162	22.19868847	20.04981081	17.46657065	18.05548054	14.23930541	19.89713431	19.76500707
ENSG00000137343	9.730799351	9.172974457	18.22235224	16.80351331	17.18005351	18.92113934	18.78698244	18.95889477	14.61550968	21.28390735	21.10180706	21.352482	19.46099699	24.40099155	26.93322239	24.39566587
ENSG00000204564	9.730799351	6.988932919	23.21703312	21.26546317	20.44454033	25.28092029	22.10985009	23.63369074	15.12933619	18.38710048	18.22428791	18.98888644	17.22658623	17.5402353	14.9949418	21.79797923
ENSG00000204560	23.38158896	26.71810814	27.16886855	23.29074538	26.39254597	21.48403615	27.42643831	25.68252107	31.62887642	24.24169964	23.60803341	18.14760666	22.23599101	25.82492209	32.06610631	22.58857951
ENSG00000146112	8.255038312	6.406521843	14.32540342	17.65792924	11.25971301	11.89690367	11.32331051	11.13871139	53.83760012	19.88124297	16.86288101	14.02132965	21.73144664	70.0962171	20.47386284	19.76500707
ENSG00000137337	51.37493117	59.76993674	57.9053663	49.52447897	53.22773422	43.37940141	49.81745412	46.1708244	108.4744859	52.5389289	56.15803491	75.4347535	59.28396306	82.78214374	112.4620635	66.82454771
ENSG00000196230	123.4105169	72.2189735	237.6315482	199.0472669	199.7699942	241.9564424	233.5975953	206.9030068	87.40759892	183.3526288	139.7607954	126.2320278	196.7723029	103.2996884	77.33929597	158.5718282
ENSG00000137312	106.6698526	71.41815827	186.9712136	158.2884625	161.5644324	179.3711354	183.2178097	167.0806708	160.599331	178.4737962	150.1260526	93.42211639	179.76195	112.4905128	112.2313721	164.7460399
ENSG00000137331	1.060703247	3.130459537	3.951835425	2.373377586	1.327926841	3.195710826	1.226904976	4.790223031	6.280101816	4.48242748	3.867633258	0.721096953	2.306488533	9.773341443	2.825969801	2.221210318
ENSG00000204580	27.85498961	24.82527214	103.1593706	52.62569235	75.38751338	72.23572094	65.48605308	57.10753843	266.8472354	100.9308501	101.7032842	113.0519779	106.242628	204.0751362	341.0772531	93.93084312
ENSG00000204536	9.638564286	7.862549534	11.88294958	10.25299117	9.959451309	10.061743	15.71972	10.33072196	41.39158015	13.1118627	11.54101764	13.34029364	13.91100896	17.5402353	13.95683044	19.35088311
ENSG00000137310	0.507292857	0.509609692	0.850742349	0.886060966	0.940614846	0.696095427	1.201344455	1.356267967	2.283673388	1.951533053	2.320579955	1.281950139	4.937327015	1.747551119	3.287352625	1.807086361
ENSG00000204525	18.63148312	17.54513368	40.83563273	39.87274345	27.05650939	48.2837101	50.60983025	40.89003636	99.45397604	52.14252375	75.99125826	50.6370305	56.54500793	66.92473544	44.0043869	41.4500434
ENSG00000234745	13.09737922	14.34187276	27.63540468	34.20828228	29.85068879	29.33093005	36.88383084	29.17418967	105.1631595	56.22854608	60.33507883	54.00214961	76.33035488	60.38759978	44.9848254	40.88532891
ENSG00000204520	6.318101948	2.839253999	2.689443553	4.493594897	2.932505108	3.955087656	5.878919676	5.973350407	16.38535656	4.939818039	5.074334835	6.610055405	9.370109664	15.98685653	3.864081156	5.948325937
ENSG00000198563	20.79900714	27.30051922	30.73649775	27.46788993	32.11923047	26.00865642	25.99504918	27.52935405	56.46382451	28.23624385	31.80741592	52.31959005	29.84019539	67.50725248	82.06846993	42.27829131
ENSG00000213760	67.51606753	39.45835044	94.54217389	88.16306607	98.1005954	114.9506676	101.1941	103.8266414	16.84209123	87.20913328	75.65090653	34.09186151	78.56476564	14.75709834	17.12883736	83.16362022
ENSG00000204498	4.750105844	2.111240153	13.31000126	11.13905214	11.37037358	11.42229315	10.35201073	10.64814638	19.81086664	12.56299403	12.43830856	10.77639336	11.74867596	20.06447581	22.83844982	13.13902375
ENSG00000204482	0.783998052	0.145602769	2.63455695	0.537965586	0.940614846	0.632814025	1.252465496	1.15427061	2.740408065	2.713850651	2.629990616	1.08164543	4.072393815	1.618102888	1.557167033	1.167076608
ENSG00000204472	2.351994156	1.674431845	5.159340694	1.677186828	1.604578267	1.01250244	3.297307123	2.164257394	1.769846875	11.49574939	8.880085961	1.842803325	13.11815353	2.265344043	1.038111355	1.091781343
ENSG00000204469	150.6659786	152.1548938	242.0224765	228.0024735	229.8696692	232.147825	242.8760642	259.249179	421.5090155	255.0104831	236.2659805	323.0113741	244.019279	548.0838102	467.5538199	338.9039879
ENSG00000204463	65.9019539	74.47581642	115.7284027	99.112248	96.46835199	103.2752489	110.6514925	114.5902148	107.6752002	119.4094287	113.5227714	104.2786316	95.86342964	159.2860483	141.7022	111.0605159
ENSG00000204439	7.378805195	5.09609692	14.84682615	9.430220276	14.13688783	11.96018507	13.54707577	15.90007765	18.04101976	13.44728244	15.3158277	11.05681995	11.13601495	19.48195877	23.58819691	8.847193641
ENSG00000204438	8.439508442	8.59056338	13.74909408	11.13905214	12.034337	13.63714224	11.73227883	11.22528168	18.49775444	14.6974833	14.01630293	14.2616953	10.70354835	14.69237422	18.51298584	10.39074657
ENSG00000204435	6.225866883	3.858473383	5.845423233	4.208789586	5.726684503	6.802750768	4.933180424	6.204204529	7.42193851	3.659124473	4.517395646	6.569994463	5.405832498	3.559826353	5.824958161	5.345963817
ENSG00000240053	0.691762987	1.237623538	1.070288761	1.360736483	1.659908552	0.949221037	1.508070699	1.067700314	2.226581553	1.616113309	2.04211036	2.403656511	1.333438683	2.588964621	4.094772568	2.183562686
ENSG00000204428	0.36894026	1.74723323	0.933072253	1.835412	1.355591984	1.075783842	1.968160065	1.096557079	2.340765222	1.128230046	2.103992492	2.844326871	1.693827516	2.912585198	1.960877005	1.581200566
ENSG00000204427	0.830115584	2.475247076	1.125175364	1.139221241	1.742903979	0.980861739	1.226904976	1.471695028	1.141836694	1.433157085	1.7326997	2.16329086	1.009088733	1.423930541	2.537605535	1.505905301
ENSG00000213722	3.043757143	2.402445691	8.370206977	8.797319587	6.999281059	10.2832279	9.27846888	8.108751035	30.7724989	10.76392449	9.963023273	14.30175624	9.694459614	25.95437032	15.11028751	9.750736821
ENSG00000213719	1.383525974	1.310424922	4.308598346	5.759396276	2.711183968	5.125793602	4.958740944	4.559368909	9.648520063	10.15407041	9.498907282	6.770299172	10.5954317	23.62430216	6.055649573	5.044782757
ENSG00000204396	4.196695455	4.368083075	8.205547168	7.341648	9.406148459	10.31486861	8.639455871	6.723626303	9.933979237	6.49494594	6.559506006	10.41584488	6.126610165	6.92548036	2.018549858	9.637793924
ENSG00000204394	14.94208052	16.08910599	36.52703438	26.29702366	32.06390019	31.00788722	32.23181614	35.03211301	48.07132481	44.39737694	36.44857583	36.77594462	33.55220037	43.42988151	40.83237998	39.64295704
ENSG00000204392	2.674816883	1.092020769	6.202186154	2.658182897	4.066775951	4.651183083	4.191925334	5.194217745	3.368418247	3.415182842	4.393631381	3.645545708	5.189599198	4.724860433	6.344013838	3.840058516
ENSG00000204390	6.179749351	3.49446646	8.178103866	6.297361862	6.639634206	5.473841315	6.364569562	4.847936562	4.567346775	6.616916756	6.868916667	4.607008313	7.460048848	3.430378122	4.094772568	5.873030672
ENSG00000204389	99.65998766	322.8741406	62.40606776	175.7565215	45.42616403	73.94431881	46.36678388	63.05203207	838.6219598	46.01349025	71.90703754	37.6172244	230.3605422	45.69522555	124.4003441	351.4030019
ENSG00000204388	11.29879545	12.44903676	21.89975465	40.47399911	14.49653468	31.07116862	23.89908651	25.19195606	310.1228461	27.50441896	27.2590792	13.780964	64.22129008	12.81537487	43.83136834	116.067651
ENSG00000204386	13.42020195	10.48339938	22.09185776	22.72113476	22.10444888	23.16099331	24.20581275	23.46055015	18.61193811	20.30814083	17.326997	13.13998893	18.23567496	17.92858	12.51500912	21.27091237
ENSG00000204371	48.10058636	50.74256505	80.32654368	61.58123711	70.29712716	66.54039472	74.99456665	72.97875931	97.85540466	74.40219763	67.29681869	75.23444879	72.22192218	93.33217457	119.728843	91.70963281
ENSG00000204366	1.614113636	0.582411077	3.814618917	2.46831269	2.655853682	2.27813049	2.862778277	2.279684455	5.366632461	2.439416316	3.651045796	3.325058173	3.387655032	4.660136317	9.804385023	2.597686643
ENSG00000204356	18.07807273	9.318577226	31.42258029	22.34139435	24.89862827	25.4707645	22.59549997	25.36509665	38.65117209	26.34569621	23.57709234	23.75613852	24.43436289	23.55957805	45.9652639	25.37450431
ENSG00000204351	15.54160844	8.736166149	28.23915731	26.86663428	31.62125791	26.51490764	29.98249035	31.10759294	45.38800858	31.37699236	24.96944032	31.16741276	23.24507974	42.91208859	32.70050769	32.52755449
ENSG00000204348	4.150577922	3.567267844	10.94987732	8.069483793	10.09777702	10.85276053	7.847079741	10.61928961	14.04459133	6.79987298	5.847861486	7.331152358	6.703232298	15.33961538	12.80337338	9.223669966
ENSG00000204344	6.041396753	6.916131535	9.220949326	8.670739449	10.01478159	7.941816012	8.920621595	9.061024288	16.49954023	8.995347664	10.05584647	9.494443218	7.964593214	13.91568484	9.516020757	11.93429951
ENSG00000244731	0.507292857	0	2.469897141	0.601255655	1.604578267	0.885939635	0.996860293	1.240840906	21.40943801	9.513723631	6.188213213	1.882864267	6.018493515	4.207067509	3.806408303	4.555363534
ENSG00000224389	0.415057792	0.582411077	1.591711491	0.822770897	1.410922269	0.980861739	0.996860293	0.981130018	17.24173408	6.372975125	4.48645458	2.16329086	11.2441316	0.647241155	2.076222711	3.162401131
ENSG00000168477	6.133631818	5.896912151	15.61523859	14.62000593	14.55186497	20.81958142	20.67846095	15.43836941	76.67433399	23.84529449	26.94966854	27.08119669	23.02884644	89.38400353	38.29477444	36.48055591
ENSG00000213676	14.25031753	11.13861184	32.16354943	27.37295483	28.10778481	25.88209362	26.22509386	31.51158765	83.12571131	37.47553315	34.15893694	43.34593908	33.73239479	48.02529371	58.07656305	51.05018969
ENSG00000204315	3.089874675	1.092020769	3.896948822	3.829049173	4.205101664	4.746105187	4.140804293	3.578238891	1.998214214	4.116515033	3.248811937	1.722620499	2.234410766	3.365654007	1.268802768	2.371800848
ENSG00000204314	15.44937338	13.75946169	39.07926143	39.2714878	34.9964053	43.1895572	34.78786817	43.22743434	40.36392713	43.08619067	46.1331295	40.10100279	41.94926019	48.09001783	24.68398112	69.0081104
ENSG00000221988	1.014585714	0.728013846	3.210866283	3.955629311	4.122106236	4.050009759	4.089683253	3.46281183	4.167703933	3.140748506	3.991397522	3.124753464	3.856160515	8.21996267	5.478921042	6.023621202
ENSG00000241404	0.645645455	1.383226307	0.603752634	0.759480828	0.857619418	0.569532622	1.150223415	1.009986784	2.968775404	0.945273822	1.082937312	1.562376732	0.937010966	4.012895162	3.460371185	1.694143463
ENSG00000204310	28.73122273	11.64822153	64.57408858	59.52430986	58.81609301	68.09078908	57.74121542	63.80230797	75.87504831	62.78447742	62.19154279	61.57366762	53.01319737	61.09956505	68.63069516	67.80338616
ENSG00000204308	14.2042	9.464179995	23.62868265	18.95537566	18.95062263	23.12935261	19.8605243	18.72804065	9.933979237	17.8077391	15.81088476	12.49901386	18.27171384	12.9448231	16.72512739	14.15550983
ENSG00000204305	1.060703247	0.436808307	1.646598094	2.310087517	2.323871972	2.056645581	1.150223415	1.529408558	9.762703733	2.195474684	1.856463964	4.486825487	2.414605183	10.61475494	10.03507644	4.367125372
ENSG00000204304	29.79192597	35.74547983	41.02773584	37.05633538	36.49032299	35.6274296	33.71432631	36.6192351	37.45224356	31.98684644	31.0957714	29.44479226	34.12882251	53.52684353	51.73254921	43.70890135
ENSG00000213654	0.55341039	0.364006923	2.085690919	1.930347104	0.885284561	0.917580336	1.329147057	1.327411201	6.851020163	3.872573401	3.589163664	2.804265929	5.369793615	14.56292599	4.613828246	1.882381626
ENSG00000204301	7.332687662	8.008152303	13.36488786	12.34156345	11.14905244	12.33987349	10.12196605	12.26412523	57.14892653	15.64275712	13.92347973	16.90571746	17.91132501	113.2672022	32.70050769	13.10137612
ENSG00000204287	6.133631818	8.736166149	15.23103237	8.60744938	6.196991926	2.246489788	15.64303844	9.724729889	21.18107067	36.43878121	35.21093318	8.973650974	58.3469521	5.695722165	8.881619374	6.211859365
ENSG00000198502	1.706348701	0.655212461	0.850742349	0.316450345	0.663963421	0.221484909	0.996860293	0.201997357	4.110612098	1.677098717	1.88740503	0.681036011	2.342527416	0.258896462	7.266779488	4.103591944
ENSG00000196126	3.135992208	6.04251492	3.567629203	2.721472966	4.8137348	1.835160672	4.830938342	4.155374196	19.7537748	8.111059249	6.157272147	5.20792244	21.26294116	3.624550469	5.940303867	6.701278588
ENSG00000179344	1.844701299	5.969713535	0.439092825	2.151862345	2.987835393	0.063281402	4.396409497	6.781339833	8.449591535	3.689617177	3.217870871	0.480731302	0.792855433	3.818722815	4.902192511	5.23302092
ENSG00000204267	6.410337013	10.92020769	7.354804819	8.987189794	9.959451309	7.688690402	10.76097906	13.10097142	4.852805949	8.050073842	7.889971847	8.01218837	14.45159221	7.443273284	8.016526578	12.53666163
ENSG00000204264	1.291290909	1.092020769	2.908989966	2.563247793	2.18554626	2.246489788	3.195065041	2.799106229	5.024081453	3.994544217	3.62010473	4.847373964	6.811348948	8.931927941	4.325463981	2.785924806
ENSG00000240065	2.536464286	5.387302459	4.830021075	3.101213379	3.209156533	1.930082776	3.220625562	3.549382126	3.710969255	4.147007737	4.579277778	3.885911359	6.198687931	3.300929891	7.036088075	3.840058516
ENSG00000168394	3.873872727	2.693651229	5.241670599	6.265716828	5.422367935	6.86603217	6.262327481	5.886780111	12.04637712	6.403467829	7.302091592	7.972127428	9.87465403	30.0319896	10.15042214	9.524851026
ENSG00000242574	2.582581818	3.785671998	3.649959108	2.278442483	2.351537115	1.740238568	3.655154407	1.875689741	18.38357077	6.007062677	6.992680931	3.805789476	14.2713978	2.977309314	6.690050957	1.844733993
ENSG00000204257	1.060703247	2.766452614	2.524783744	1.708831862	1.853564549	1.360550154	2.35156787	1.933403272	9.819795567	4.177500441	4.79586524	2.203351802	9.622381847	2.847861083	4.037099715	3.275344029
ENSG00000204256	144.5323468	158.3430115	157.3050046	164.3959541	152.6839216	161.8738276	155.2034794	158.3659277	152.8919333	136.7292845	138.8635045	159.2021829	146.0295552	246.7283283	195.9146819	152.134083
ENSG00000204252	1.199055844	2.329644306	2.222907427	0.854415931	1.632243409	0.727736129	1.840357464	1.15427061	5.252448792	3.079763098	4.146102853	0.761157895	5.766221331	1.423930541	3.172006919	1.20472424
ENSG00000231389	5.672456494	7.425741227	7.766454343	6.645457242	3.734794241	2.816022411	11.52779467	10.47500579	16.44244839	17.65527558	24.75285285	6.770299172	34.95771682	6.731308014	9.343002198	8.470717316
ENSG00000223865	8.854566234	8.59056338	13.52954767	6.234071793	13.74957584	5.821889029	14.72285971	9.032167523	35.96785586	20.49109705	14.82077065	11.85803879	26.77689031	12.42703018	15.16796036	10.46604184
ENSG00000204248	5.257398701	3.203260921	10.42845459	15.28455166	14.16455297	14.87112958	9.968602929	12.46612259	34.14091715	11.67870561	9.344201952	13.86108588	10.05484845	28.3491626	61.24856997	23.52977032
ENSG00000204231	14.2042	9.39137861	41.76870498	35.50572869	36.13067614	39.42431375	33.58652371	36.24409715	43.4468862	38.90869023	44.24572447	38.21813852	32.36291722	35.59826353	48.50286944	38.62647096
ENSG00000112473	31.17545195	38.00232275	38.09130257	36.01204924	30.56998249	38.44345201	32.99863175	32.92556915	24.54948892	32.84064215	27.630372	23.59589475	25.62364604	35.01574649	35.23811323	24.01918954
ENSG00000204228	1.199055844	0.291205538	2.716886855	1.772121931	1.244931414	1.866801373	1.789236423	1.817976211	0.399642843	1.951533053	2.04211036	2.483778395	1.837983049	1.229758195	2.768296948	1.242371873
ENSG00000204227	21.90582792	20.82119599	33.53571451	29.55646221	29.74002822	26.10357853	28.62778277	27.99106229	44.36035556	28.20575115	26.60931682	27.00107481	28.57883447	36.50440115	37.77571876	32.86638319
ENSG00000223501	41.0446039	36.54629506	57.60348998	51.58140621	53.53205079	51.47942092	51.86229575	51.68246656	60.51734477	54.18553491	53.2495747	50.27648202	47.24697603	38.96391754	82.18381563	46.41953089
ENSG00000231500	55.52550909	32.03260921	66.82443931	61.89768745	60.47600156	63.34468389	62.39323012	55.34727575	60.51734477	70.80405856	68.44163814	69.86628258	75.93392716	58.3811522	97.52479455	57.48793485
ENSG00000235863	1.106820779	0.436808307	2.607113649	2.278442483	3.043165678	2.910944514	3.731835968	3.347384769	3.140050908	3.262719322	2.722813814	3.084692522	1.693827516	4.012895162	5.882631014	2.221210318
ENSG00000227057	13.09737922	8.59056338	20.33548646	16.70857821	21.49581574	17.43402639	17.96904579	19.91116802	11.07581593	21.22292195	16.92476314	15.58370638	12.82984246	14.1745813	8.99696508	19.8026547
ENSG00000204220	22.09029805	8.881768918	22.44862068	21.86671883	21.52348089	23.66724453	22.46769737	21.95999835	8.3924997	18.14315885	16.58441141	13.70084211	14.2713978	7.119652707	12.168972	14.75787195
ENSG00000237441	10.00750455	4.440884459	22.8328269	17.62628421	20.77652204	16.35824254	14.03272566	18.41061623	73.42009942	18.41759318	18.90499137	28.72369531	23.31715751	40.84091689	39.67892292	37.68528015
ENSG00000231925	49.80693507	54.16423013	64.18988236	73.19496476	64.62577294	74.22908512	70.54703611	87.69570959	101.8518331	61.56476927	61.66554467	87.01236569	77.80794909	150.8719133	68.57302231	71.37991125
ENSG00000236104	10.19197468	6.552124612	18.19490894	19.65156641	16.68208094	18.28832532	20.09056898	17.74691063	20.15341765	15.91719146	14.48041892	13.09992798	14.16328115	24.33626743	18.39764013	15.54847223
ENSG00000204209	19.50771623	14.05066722	18.44189865	17.02502855	16.68208094	16.42152395	15.79640156	18.52604329	32.65652944	17.83823181	16.64629354	15.5035845	16.90223628	25.76019798	25.14536394	18.33439703
